#	File	generated	by	CMD	3	(http://stev.oapd.inaf.it/cmd)	on	Sun	May	20	16:24:41	CEST	2018																	
#	isochrones	PARSEC	release	v1.2S	+	COLIBRI	release	"PR16,"	as	in	Marigo	et	al.	2017																
#	Basic	reference:	Marigo	et	al.	"(2017),"	"ApJ,"	"835,"	77																					
#	Photometric	system:	<i>UBVRIJHK</i>	(cf.	Maiz-Apellaniz	2006	+	Bessell	1990)																					
#	O-rich	circumstellar	dust	ignored																										
#	C-rich	circumstellar	dust	ignored																										
#	Kind	of	output:	isochrone	tables																									
#Zini	Age	Mini	Mass	logL	logTe	logg	label	McoreTP	C_O	period0	period1	pmode	Mloss	tau1m	X	Y	Xc	Xn	Xo	Cexcess	Z	mbolmag	Umag	Bmag	Vmag	Rmag	Imag	Jmag	Hmag	Kmag
0.00955	1.91E+07	2.200528145	2.199	1.459	4.0358	4.417	0	0	0.538	0	0	-1	0	0	7.25E-01	2.66E-01	1.70E-03	4.64E-04	4.21E-03	-1	9.58E-03	1.123	1.316	1.508	1.555	1.582	1.619	1.696	1.722	1.739
0.00955	1.91E+07	2.252090931	2.251	1.498	4.0431	4.417	0	0	0.538	0	0	-1	0	0	7.25E-01	2.66E-01	1.70E-03	4.64E-04	4.21E-03	-1	9.58E-03	1.026	1.226	1.441	1.494	1.524	1.564	1.649	1.677	1.696
0.00955	1.91E+07	2.303653717	2.303	1.536	4.0501	4.417	1	0	0.538	0	0	-1	0	0	7.25E-01	2.66E-01	1.70E-03	4.64E-04	4.21E-03	-1	9.58E-03	0.93	1.139	1.376	1.436	1.468	1.511	1.603	1.632	1.653
0.00955	1.91E+07	2.355216265	2.354	1.573	4.0568	4.416	1	0	0.538	0	0	-1	0	0	7.25E-01	2.66E-01	1.70E-03	4.64E-04	4.21E-03	-1	9.58E-03	0.838	1.055	1.313	1.379	1.412	1.458	1.556	1.588	1.61
0.00955	1.91E+07	2.406778812	2.406	1.61	4.0634	4.415	0	0	0.538	0	0	-1	0	0	7.25E-01	2.66E-01	1.70E-03	4.64E-04	4.21E-03	-1	9.57E-03	0.746	0.974	1.252	1.322	1.358	1.406	1.511	1.544	1.568
0.00955	1.91E+07	2.458341837	2.457	1.644	4.0695	4.414	0	0	0.538	0	0	-1	0	0	7.25E-01	2.66E-01	1.70E-03	4.64E-04	4.21E-03	-1	9.57E-03	0.66	0.897	1.194	1.269	1.305	1.356	1.467	1.502	1.528
0.00955	1.91E+07	2.664592743	2.664	1.778	4.0928	4.409	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	0.326	0.606	0.972	1.062	1.104	1.163	1.295	1.336	1.367
0.00955	1.91E+07	2.870843649	2.87	1.9	4.1132	4.4	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	0.019	0.343	0.767	0.868	0.915	0.981	1.131	1.176	1.211
0.00955	1.91E+07	3.077094555	3.076	2.014	4.1318	4.391	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-0.266	0.106	0.578	0.69	0.741	0.812	0.977	1.027	1.066
0.00955	1.91E+07	3.283345223	3.282	2.121	4.1491	4.382	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-0.532	-0.113	0.403	0.523	0.578	0.655	0.833	0.887	0.929
0.00955	1.91E+07	3.489596367	3.487	2.221	4.1651	4.372	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-0.782	-0.314	0.238	0.367	0.426	0.508	0.697	0.754	0.799
0.00955	1.91E+07	3.695847035	3.693	2.315	4.1799	4.362	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.017	-0.501	0.083	0.22	0.282	0.368	0.568	0.629	0.676
0.00955	1.91E+07	3.866779327	3.865	2.388	4.1913	4.354	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.201	-0.647	-0.038	0.104	0.168	0.258	0.466	0.529	0.579
0.00955	1.91E+07	3.902098179	3.901	2.403	4.1936	4.352	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.238	-0.676	-0.063	0.081	0.146	0.236	0.446	0.509	0.559
0.00955	1.91E+07	4.108348846	4.107	2.487	4.2066	4.343	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.448	-0.841	-0.202	-0.052	0.016	0.11	0.329	0.395	0.447
0.00955	1.91E+07	4.251106262	4.249	2.543	4.215	4.336	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.587	-0.951	-0.295	-0.14	-0.07	0.027	0.251	0.318	0.372
0.00955	1.91E+07	4.314599991	4.312	2.567	4.2188	4.333	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.648	-0.998	-0.335	-0.178	-0.108	-0.01	0.217	0.285	0.34
0.00955	1.91E+07	4.520851135	4.518	2.643	4.2303	4.323	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.839	-1.148	-0.463	-0.3	-0.227	-0.125	0.109	0.18	0.236
0.00955	1.91E+07	4.641853809	4.64	2.687	4.2368	4.317	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-1.946	-1.232	-0.535	-0.369	-0.294	-0.191	0.048	0.12	0.177
0.00955	1.91E+07	4.727101803	4.725	2.716	4.2412	4.313	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.021	-1.29	-0.585	-0.417	-0.341	-0.236	0.005	0.078	0.136
0.00955	1.91E+07	4.865973473	4.865	2.764	4.2482	4.306	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.139	-1.383	-0.665	-0.494	-0.416	-0.309	-0.063	0.011	0.071
0.00955	1.91E+07	4.93335247	4.932	2.786	4.2515	4.303	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.196	-1.427	-0.703	-0.53	-0.452	-0.344	-0.096	-0.021	0.039
0.00955	1.91E+07	5.009004593	5.008	2.811	4.2551	4.299	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.258	-1.476	-0.746	-0.571	-0.491	-0.382	-0.132	-0.056	0.004
0.00955	1.91E+07	5.139603138	5.14	2.853	4.2613	4.293	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.363	-1.559	-0.818	-0.64	-0.559	-0.448	-0.194	-0.117	-0.055
0.00955	1.91E+07	5.344123364	5.345	2.918	4.2705	4.282	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.524	-1.686	-0.928	-0.746	-0.663	-0.549	-0.289	-0.21	-0.147
0.00955	1.91E+07	5.345854282	5.347	2.918	4.2706	4.282	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.525	-1.687	-0.929	-0.747	-0.664	-0.549	-0.29	-0.211	-0.148
0.00955	1.91E+07	5.55210495	5.553	2.981	4.2795	4.272	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.682	-1.811	-1.037	-0.851	-0.765	-0.649	-0.383	-0.303	-0.238
0.00955	1.91E+07	5.621127129	5.623	3.001	4.2823	4.268	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.733	-1.852	-1.073	-0.885	-0.799	-0.681	-0.414	-0.333	-0.267
0.00955	1.91E+07	5.758356094	5.76	3.041	4.2879	4.261	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.833	-1.932	-1.143	-0.952	-0.865	-0.745	-0.475	-0.393	-0.326
0.00955	1.91E+07	5.816196442	5.818	3.058	4.2902	4.258	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.874	-1.965	-1.172	-0.98	-0.892	-0.772	-0.5	-0.418	-0.351
0.00955	1.91E+07	5.956157208	5.957	3.097	4.2957	4.25	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-2.973	-2.044	-1.242	-1.048	-0.958	-0.836	-0.561	-0.478	-0.41
0.00955	1.91E+07	6.153957367	6.155	3.152	4.303	4.239	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.11	-2.154	-1.339	-1.141	-1.05	-0.926	-0.646	-0.561	-0.492
0.00955	1.91E+07	6.351758003	6.352	3.205	4.31	4.228	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.243	-2.262	-1.435	-1.234	-1.141	-1.015	-0.73	-0.644	-0.573
0.00955	1.91E+07	6.427751541	6.426	3.225	4.3126	4.224	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.291	-2.301	-1.47	-1.267	-1.174	-1.047	-0.761	-0.674	-0.603
0.00955	1.91E+07	6.54955864	6.544	3.256	4.3165	4.216	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.369	-2.365	-1.526	-1.322	-1.228	-1.1	-0.811	-0.723	-0.652
0.00955	1.91E+07	6.736616612	6.73	3.303	4.3225	4.205	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.488	-2.462	-1.614	-1.407	-1.311	-1.181	-0.889	-0.8	-0.727
0.00955	1.91E+07	7.049754143	7.04	3.381	4.332	4.184	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.683	-2.624	-1.759	-1.548	-1.45	-1.318	-1.019	-0.928	-0.853
0.00955	1.91E+07	7.142960548	7.133	3.404	4.3346	4.178	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.74	-2.672	-1.803	-1.59	-1.492	-1.358	-1.058	-0.967	-0.891
0.00955	1.91E+07	7.381022453	7.372	3.461	4.3411	4.161	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-3.882	-2.792	-1.911	-1.696	-1.596	-1.461	-1.157	-1.063	-0.986
0.00955	1.91E+07	7.68512249	7.678	3.532	4.3488	4.139	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.06	-2.943	-2.05	-1.831	-1.729	-1.592	-1.283	-1.188	-1.11
0.00955	1.91E+07	7.964060783	7.958	3.597	4.3554	4.116	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.221	-3.083	-2.178	-1.957	-1.853	-1.714	-1.402	-1.305	-1.225
0.00955	1.91E+07	8.13196373	8.127	3.635	4.3589	4.101	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.318	-3.168	-2.257	-2.034	-1.93	-1.789	-1.475	-1.377	-1.296
0.00955	1.91E+07	8.152956009	8.148	3.64	4.3594	4.099	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.33	-3.178	-2.266	-2.043	-1.939	-1.798	-1.484	-1.386	-1.305
0.00955	1.91E+07	8.406449318	8.4	3.696	4.3642	4.075	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.47	-3.304	-2.384	-2.158	-2.053	-1.911	-1.594	-1.494	-1.413
0.00955	1.91E+07	8.641165733	8.634	3.748	4.3681	4.051	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.6	-3.421	-2.494	-2.266	-2.161	-2.017	-1.697	-1.597	-1.515
0.00955	1.91E+07	8.860040665	8.852	3.796	4.3714	4.027	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.719	-3.531	-2.597	-2.368	-2.262	-2.118	-1.796	-1.695	-1.612
0.00955	1.91E+07	9.089465141	9.08	3.846	4.3742	3.999	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.844	-3.648	-2.71	-2.479	-2.373	-2.228	-1.904	-1.802	-1.719
0.00955	1.91E+07	9.120965958	9.112	3.853	4.3745	3.995	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.862	-3.665	-2.726	-2.495	-2.388	-2.243	-1.919	-1.818	-1.734
0.00955	1.91E+07	9.374259949	9.366	3.906	4.3767	3.962	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-4.996	-3.796	-2.851	-2.619	-2.513	-2.367	-2.042	-1.94	-1.856
0.00955	1.91E+07	9.649083138	9.641	3.965	4.378	3.921	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.142	-3.942	-2.993	-2.76	-2.654	-2.508	-2.181	-2.079	-1.994
0.00955	1.91E+07	9.899267197	9.891	4.018	4.3782	3.88	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.275	-4.079	-3.127	-2.895	-2.788	-2.642	-2.315	-2.213	-2.128
0.00955	1.91E+07	10.10997009	10.102	4.063	4.3772	3.84	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.389	-4.202	-3.249	-3.017	-2.91	-2.765	-2.438	-2.336	-2.252
0.00955	1.91E+07	10.19059372	10.181	4.08	4.3767	3.825	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.429	-4.246	-3.292	-3.06	-2.954	-2.809	-2.483	-2.381	-2.296
0.00955	1.91E+07	10.46022511	10.444	4.134	4.3739	3.77	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.565	-4.398	-3.446	-3.215	-3.11	-2.966	-2.64	-2.539	-2.455
0.00955	1.91E+07	10.72181416	10.7	4.187	4.3694	3.71	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.698	-4.555	-3.606	-3.376	-3.272	-3.129	-2.806	-2.705	-2.622
0.00955	1.91E+07	10.92625046	10.899	4.23	4.3637	3.652	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.805	-4.688	-3.745	-3.517	-3.414	-3.273	-2.953	-2.854	-2.771
0.00955	1.91E+07	11.09897232	11.067	4.266	4.3575	3.598	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.895	-4.806	-3.87	-3.644	-3.542	-3.404	-3.087	-2.988	-2.907
0.00955	1.91E+07	11.12444019	11.058	4.272	4.3564	3.587	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-5.91	-4.826	-3.891	-3.665	-3.564	-3.425	-3.109	-3.011	-2.929
0.00955	1.91E+07	11.28052139	11.008	4.308	4.3481	3.516	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.001	-4.953	-4.028	-3.805	-3.705	-3.569	-3.257	-3.161	-3.081
0.00955	1.91E+07	11.40735149	10.968	4.34	4.3396	3.449	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.08	-5.071	-4.154	-3.934	-3.837	-3.703	-3.396	-3.301	-3.223
0.00955	1.91E+07	11.54784107	10.924	4.377	4.3328	3.383	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.172	-5.196	-4.285	-4.068	-3.973	-3.841	-3.537	-3.445	-3.367
0.00955	1.91E+07	11.55782413	10.921	4.38	4.3326	3.379	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.179	-5.204	-4.292	-4.076	-3.981	-3.849	-3.546	-3.453	-3.375
0.00955	1.91E+07	11.6058321	10.906	4.397	4.3402	3.392	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.222	-5.219	-4.296	-4.077	-3.98	-3.846	-3.538	-3.444	-3.365
0.00955	1.91E+07	11.63090038	10.898	4.408	4.3484	3.413	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.25	-5.218	-4.282	-4.06	-3.961	-3.826	-3.512	-3.416	-3.336
0.00955	1.91E+07	11.63989544	10.896	4.418	4.3583	3.443	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.275	-5.204	-4.255	-4.028	-3.928	-3.789	-3.471	-3.372	-3.29
0.00955	1.91E+07	11.64492702	10.894	4.433	4.371	3.479	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.312	-5.192	-4.226	-3.995	-3.892	-3.75	-3.424	-3.323	-3.238
0.00955	1.91E+07	11.64693737	10.893	4.447	4.3807	3.502	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.349	-5.192	-4.213	-3.978	-3.873	-3.728	-3.397	-3.294	-3.207
0.00955	1.91E+07	11.64798927	10.893	4.459	4.3875	3.518	1	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.378	-5.195	-4.207	-3.97	-3.863	-3.716	-3.381	-3.277	-3.189
0.00955	1.91E+07	11.6485939	10.893	4.447	4.3829	3.512	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.346	-5.181	-4.199	-3.963	-3.857	-3.712	-3.38	-3.276	-3.19
0.00955	1.91E+07	11.64934158	10.893	4.43	4.3742	3.494	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.304	-5.171	-4.201	-3.969	-3.865	-3.722	-3.395	-3.293	-3.208
0.00955	1.91E+07	11.64985275	10.892	4.421	4.3639	3.462	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.283	-5.189	-4.233	-4.005	-3.903	-3.763	-3.441	-3.341	-3.258
0.00955	1.91E+07	11.6503849	10.892	4.417	4.3513	3.415	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.273	-5.231	-4.291	-4.067	-3.968	-3.832	-3.517	-3.42	-3.339
0.00955	1.91E+07	11.65084839	10.892	4.42	4.3387	3.362	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.279	-5.286	-4.363	-4.144	-4.048	-3.915	-3.607	-3.513	-3.435
0.00955	1.91E+07	11.65127563	10.892	4.423	4.3263	3.309	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.289	-5.345	-4.438	-4.224	-4.131	-4.002	-3.701	-3.61	-3.533
0.00955	1.91E+07	11.65167618	10.892	4.428	4.314	3.255	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.3	-5.405	-4.515	-4.306	-4.216	-4.09	-3.797	-3.708	-3.634
0.00955	1.91E+07	11.65205765	10.892	4.432	4.3016	3.201	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.311	-5.464	-4.592	-4.387	-4.3	-4.179	-3.892	-3.807	-3.734
0.00955	1.91E+07	11.65242004	10.892	4.437	4.2894	3.148	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.321	-5.522	-4.667	-4.467	-4.384	-4.266	-3.987	-3.904	-3.834
0.00955	1.91E+07	11.65276814	10.891	4.44	4.2771	3.095	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.33	-5.577	-4.741	-4.546	-4.466	-4.352	-4.081	-4.001	-3.933
0.00955	1.91E+07	11.65309906	10.891	4.443	4.2648	3.044	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.337	-5.63	-4.813	-4.623	-4.546	-4.436	-4.173	-4.096	-4.03
0.00955	1.91E+07	11.65341568	10.891	4.445	4.2525	2.992	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.342	-5.682	-4.884	-4.699	-4.625	-4.52	-4.264	-4.19	-4.127
0.00955	1.91E+07	11.65379238	10.891	4.447	4.2372	2.929	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.347	-5.746	-4.97	-4.792	-4.723	-4.624	-4.377	-4.307	-4.246
0.00955	1.91E+07	11.65414715	10.891	4.448	4.2218	2.866	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.35	-5.807	-5.053	-4.883	-4.819	-4.726	-4.489	-4.423	-4.364
0.00955	1.91E+07	11.65448189	10.891	4.449	4.2065	2.805	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.352	-5.865	-5.135	-4.972	-4.913	-4.826	-4.598	-4.536	-4.481
0.00955	1.91E+07	11.65473461	10.891	4.449	4.1943	2.755	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.352	-5.909	-5.199	-5.042	-4.987	-4.904	-4.685	-4.627	-4.573
0.00955	1.91E+07	11.65497589	10.891	4.448	4.182	2.707	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.351	-5.952	-5.263	-5.112	-5.061	-4.982	-4.772	-4.716	-4.665
0.00955	1.91E+07	11.65520477	10.891	4.448	4.1697	2.658	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.349	-5.994	-5.326	-5.181	-5.133	-5.06	-4.857	-4.805	-4.756
0.00955	1.91E+07	11.65547752	10.891	4.447	4.1543	2.598	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.346	-6.043	-5.403	-5.265	-5.222	-5.155	-4.964	-4.915	-4.869
0.00955	1.91E+07	11.65573215	10.891	4.445	4.139	2.538	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.343	-6.09	-5.478	-5.348	-5.31	-5.249	-5.068	-5.024	-4.98
0.00955	1.91E+07	11.65597248	10.891	4.443	4.1237	2.479	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.338	-6.132	-5.551	-5.429	-5.395	-5.34	-5.171	-5.131	-5.09
0.00955	1.91E+07	11.65615177	10.89	4.441	4.1115	2.431	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.334	-6.161	-5.61	-5.493	-5.463	-5.412	-5.253	-5.216	-5.176
0.00955	1.91E+07	11.65632439	10.89	4.44	4.0992	2.384	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.329	-6.188	-5.668	-5.556	-5.529	-5.483	-5.334	-5.299	-5.262
0.00955	1.91E+07	11.65648842	10.89	4.437	4.0869	2.337	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.323	-6.213	-5.725	-5.618	-5.594	-5.553	-5.414	-5.383	-5.348
0.00955	1.91E+07	11.65668011	10.89	4.435	4.0716	2.279	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.316	-6.248	-5.783	-5.688	-5.672	-5.639	-5.512	-5.486	-5.454
0.00955	1.91E+07	11.65686131	10.89	4.432	4.0563	2.221	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.309	-6.278	-5.84	-5.757	-5.747	-5.722	-5.609	-5.588	-5.559
0.00955	1.91E+07	11.65699768	10.89	4.429	4.0441	2.175	2	0	0.538	0	0	-1	0	0	7.24E-01	2.66E-01	1.70E-03	4.64E-04	4.22E-03	-1	9.58E-03	-6.302	-6.294	-5.888	-5.812	-5.807	-5.787	-5.685	-5.668	-5.641
