#	File	generated	by	CMD	3	(http://stev.oapd.inaf.it/cmd)	on	Sat	May	19	8:11:12	CEST	2018																	
#	isochrones	PARSEC	release	v1.2S	+	COLIBRI	release	"PR16,"	as	in	Marigo	et	al.	2017																
#	Basic	reference:	Marigo	et	al.	"(2017),"	"ApJ,"	"835,"	77																					
#	Photometric	system:	<i>UBVRIJHK</i>	(cf.	Maiz-Apellaniz	2006	+	Bessell	1990)																					
#	O-rich	circumstellar	dust	ignored																										
#	C-rich	circumstellar	dust	ignored																										
#	Kind	of	output:	isochrone	tables																									
#Zini	Age	Mini	Mass	logL	logTe	logg	label	McoreTP	C_O	period0	period1	pmode	Mloss	tau1m	X	Y	Xc	Xn	Xo	Cexcess	Z	mbolmag	Umag	Bmag	Vmag	Rmag	Imag	Jmag	Hmag	Kmag
0.019	5.01E+06	0.333396226	0.333	-1.061	3.487	3.922	0	0	0.545	0	0	-1	2.09E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	7.422	12.876	11.511	9.994	8.683	7.034	5.509	4.96	4.697
0.019	5.01E+06	0.350000024	0.35	-1.029	3.4915	3.929	0	0	0.545	0	0	-1	2.18E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	7.341	12.708	11.344	9.828	8.545	6.931	5.44	4.889	4.629
0.019	5.01E+06	0.386307627	0.386	-0.965	3.5004	3.944	0	0	0.545	0	0	-1	2.36E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	7.183	12.375	11.012	9.499	8.269	6.727	5.305	4.753	4.497
0.019	5.01E+06	0.400000036	0.4	-0.943	3.5034	3.949	0	0	0.545	0	0	-1	2.43E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	7.128	12.267	10.901	9.388	8.175	6.657	5.259	4.706	4.452
0.019	5.01E+06	0.450000018	0.45	-0.861	3.516	3.968	0	0	0.545	0	0	-1	2.71E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.922	11.824	10.464	8.959	7.811	6.394	5.084	4.529	4.281
0.019	5.01E+06	0.470751286	0.471	-0.83	3.521	3.977	0	0	0.545	0	0	-1	2.81E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.845	11.667	10.303	8.799	7.675	6.296	5.02	4.465	4.219
0.019	5.01E+06	0.5	0.5	-0.788	3.5275	3.988	0	0	0.545	0	0	-1	2.97E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.741	11.449	10.085	8.586	7.492	6.164	4.931	4.375	4.133
0.019	5.01E+06	0.516826272	0.517	-0.764	3.5316	3.994	0	0	0.545	0	0	-1	3.06E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.681	11.319	9.958	8.461	7.384	6.091	4.883	4.326	4.084
0.019	5.01E+06	0.538234115	0.538	-0.736	3.5361	4.001	0	0	0.545	0	0	-1	3.18E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.61	11.168	9.814	8.321	7.262	6.006	4.826	4.267	4.026
0.019	5.01E+06	0.550000012	0.55	-0.722	3.5383	4.006	0	0	0.545	0	0	-1	3.23E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.575	11.09	9.745	8.258	7.206	5.967	4.797	4.237	3.997
0.019	5.01E+06	0.575110734	0.575	-0.688	3.5442	4.015	0	0	0.545	0	0	-1	3.38E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.491	10.901	9.573	8.1	7.067	5.87	4.728	4.162	3.925
0.019	5.01E+06	0.600000024	0.6	-0.659	3.5492	4.024	0	0	0.545	0	0	-1	3.50E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.416	10.753	9.431	7.969	6.951	5.786	4.666	4.094	3.861
0.019	5.01E+06	0.616050661	0.616	-0.638	3.5531	4.03	0	0	0.545	0	0	-1	3.60E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.365	10.645	9.328	7.874	6.868	5.727	4.624	4.047	3.817
0.019	5.01E+06	0.645216286	0.645	-0.603	3.5594	4.04	0	0	0.545	0	0	-1	3.77E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.277	10.476	9.161	7.719	6.731	5.628	4.551	3.967	3.743
0.019	5.01E+06	0.649999976	0.65	-0.597	3.5603	4.042	0	0	0.545	0	0	-1	3.80E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.264	10.453	9.137	7.697	6.711	5.613	4.54	3.955	3.732
0.019	5.01E+06	0.673804283	0.674	-0.567	3.5658	4.05	0	0	0.545	0	0	-1	3.96E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.189	10.317	8.999	7.568	6.595	5.531	4.479	3.887	3.671
0.019	5.01E+06	0.700000048	0.7	-0.536	3.5715	4.058	0	0	0.545	0	0	-1	4.13E-14	0	6.99E-01	2.82E-01	3.43E-03	9.24E-04	8.38E-03	-1	1.91E-02	6.111	10.177	8.871	7.459	6.496	5.449	4.408	3.809	3.601
0.019	5.01E+06	0.72655791	0.727	-0.464	3.5955	4.097	0	0	0.541	0	0	-1	4.58E-14	0	6.99E-01	2.82E-01	3.40E-03	9.24E-04	8.38E-03	-1	1.91E-02	5.93	9.483	8.32	7.048	6.171	5.307	4.29	3.551	3.431
0.019	5.01E+06	0.75	0.75	-0.399	3.6165	4.13	0	0	0.538	0	0	-1	5.05E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.767	8.972	7.851	6.621	5.825	5.134	4.209	3.457	3.358
0.019	5.01E+06	0.781485021	0.782	-0.371	3.6203	4.135	0	0	0.538	0	0	-1	5.26E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.696	8.842	7.733	6.513	5.728	5.061	4.151	3.404	3.306
0.019	5.01E+06	0.799664259	0.8	-0.353	3.6225	4.136	0	0	0.538	0	0	-1	5.40E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.653	8.764	7.663	6.447	5.67	5.016	4.114	3.37	3.274
0.019	5.01E+06	0.821814776	0.822	-0.334	3.625	4.139	0	0	0.538	0	0	-1	5.54E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.605	8.676	7.583	6.373	5.605	4.966	4.074	3.333	3.238
0.019	5.01E+06	0.849328518	0.849	-0.31	3.6281	4.141	0	0	0.538	0	0	-1	5.76E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.544	8.561	7.483	6.284	5.526	4.901	4.022	3.288	3.195
0.019	5.01E+06	0.898992658	0.899	-0.267	3.6336	4.145	0	0	0.538	0	0	-1	6.14E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.437	8.356	7.31	6.13	5.391	4.788	3.93	3.212	3.122
0.019	5.01E+06	0.948656976	0.948	-0.225	3.639	4.148	0	0	0.538	0	0	-1	6.56E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.333	8.156	7.141	5.98	5.26	4.676	3.839	3.138	3.051
0.019	5.01E+06	0.998321176	0.999	-0.183	3.6444	4.15	0	0	0.538	0	0	-1	7.04E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.227	7.951	6.971	5.83	5.128	4.563	3.747	3.063	2.979
0.019	5.01E+06	1.038920403	1.039	-0.149	3.6488	4.151	0	0	0.538	0	0	-1	7.02E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.144	7.788	6.835	5.711	5.023	4.473	3.675	3.005	2.924
0.019	5.01E+06	1.047985435	1.048	-0.142	3.6498	4.151	0	0	0.538	0	0	-1	7.02E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.124	7.75	6.804	5.684	4.999	4.453	3.658	2.992	2.911
0.019	5.01E+06	1.072996616	1.073	-0.121	3.6526	4.152	0	0	0.538	0	0	-1	6.98E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.073	7.648	6.72	5.61	4.935	4.397	3.613	2.956	2.877
0.019	5.01E+06	1.097649694	1.097	-0.1	3.6553	4.151	0	0	0.538	0	0	-1	6.98E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	5.019	7.545	6.635	5.536	4.87	4.34	3.567	2.919	2.842
0.019	5.01E+06	1.127268434	1.127	-0.078	3.6585	4.154	0	0	0.538	0	0	-1	6.86E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.965	7.436	6.549	5.461	4.805	4.283	3.522	2.885	2.809
0.019	5.01E+06	1.147313833	1.147	-0.061	3.6608	4.153	0	0	0.538	0	0	-1	6.84E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.922	7.352	6.48	5.401	4.754	4.237	3.484	2.856	2.781
0.019	5.01E+06	1.196978092	1.197	-0.015	3.6666	4.15	0	0	0.538	0	0	-1	6.79E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.809	7.135	6.306	5.248	4.621	4.118	3.388	2.779	2.707
0.019	5.01E+06	1.246642351	1.247	0.024	3.6721	4.15	0	0	0.538	0	0	-1	6.57E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.709	6.94	6.151	5.113	4.504	4.014	3.304	2.715	2.645
0.019	5.01E+06	1.292614818	1.293	0.064	3.6774	4.148	0	0	0.538	0	0	-1	6.36E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.611	6.75	5.999	4.981	4.39	3.912	3.221	2.65	2.583
0.019	5.01E+06	1.29630661	1.296	0.067	3.6779	4.147	0	0	0.538	0	0	-1	6.35E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.601	6.732	5.984	4.969	4.378	3.902	3.213	2.643	2.576
0.019	5.01E+06	1.345970988	1.346	0.112	3.6837	4.142	0	0	0.538	0	0	-1	6.09E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.49	6.521	5.816	4.822	4.251	3.787	3.119	2.568	2.505
0.019	5.01E+06	1.393674493	1.394	0.151	3.689	4.14	0	0	0.538	0	0	-1	5.66E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.393	6.335	5.671	4.697	4.142	3.689	3.04	2.506	2.445
0.019	5.01E+06	1.395635128	1.396	0.152	3.6892	4.139	0	0	0.538	0	0	-1	5.65E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.389	6.326	5.665	4.691	4.137	3.684	3.036	2.503	2.442
0.019	5.01E+06	1.445299387	1.446	0.198	3.6951	4.133	0	0	0.538	0	0	-1	5.18E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.276	6.114	5.498	4.546	4.01	3.57	2.942	2.427	2.369
0.019	5.01E+06	1.492748499	1.493	0.235	3.7002	4.13	0	0	0.538	0	0	-1	4.52E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.183	5.939	5.362	4.43	3.908	3.477	2.866	2.367	2.311
0.019	5.01E+06	1.494963646	1.495	0.237	3.7005	4.129	0	0	0.538	0	0	-1	4.50E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.177	5.928	5.354	4.423	3.901	3.471	2.862	2.363	2.307
0.019	5.01E+06	1.544627905	1.545	0.284	3.7065	4.12	0	0	0.538	0	0	-1	3.76E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.059	5.713	5.186	4.279	3.773	3.353	2.764	2.284	2.231
0.019	5.01E+06	1.546775103	1.547	0.287	3.7067	4.12	0	0	0.538	0	0	-1	3.71E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	4.053	5.704	5.178	4.272	3.767	3.348	2.76	2.28	2.227
0.019	5.01E+06	1.594292045	1.594	0.338	3.7129	4.106	0	0	0.538	0	0	-1	2.87E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.926	5.479	5	4.12	3.63	3.222	2.654	2.193	2.142
0.019	5.01E+06	1.620396256	1.62	0.365	3.7162	4.099	0	0	0.538	0	0	-1	2.16E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.858	5.36	4.906	4.039	3.558	3.156	2.598	2.146	2.097
0.019	5.01E+06	1.643956184	1.644	0.39	3.7192	4.092	0	0	0.538	0	0	-1	1.68E-14	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.794	5.249	4.818	3.964	3.49	3.094	2.546	2.102	2.054
0.019	5.01E+06	1.667408347	1.667	0.416	3.7222	4.085	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.731	5.139	4.732	3.889	3.423	3.032	2.493	2.059	2.011
0.019	5.01E+06	1.668788433	1.669	0.417	3.7224	4.085	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.727	5.133	4.726	3.885	3.419	3.028	2.49	2.056	2.009
0.019	5.01E+06	1.68812573	1.688	0.438	3.7248	4.078	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.674	5.042	4.654	3.823	3.363	2.977	2.446	2.019	1.973
0.019	5.01E+06	1.693620682	1.693	0.445	3.7256	4.076	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.657	5.013	4.631	3.803	3.345	2.96	2.432	2.007	1.961
0.019	5.01E+06	1.718452811	1.718	0.474	3.7289	4.067	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.586	4.895	4.536	3.723	3.272	2.892	2.374	1.957	1.912
0.019	5.01E+06	1.743284941	1.743	0.506	3.7323	4.055	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.506	4.764	4.43	3.632	3.189	2.815	2.308	1.9	1.856
0.019	5.01E+06	1.768116951	1.767	0.537	3.7357	4.044	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.428	4.637	4.327	3.544	3.109	2.74	2.244	1.845	1.802
0.019	5.01E+06	1.774118185	1.773	0.545	3.7366	4.04	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.408	4.604	4.3	3.522	3.088	2.721	2.227	1.831	1.788
0.019	5.01E+06	1.792948961	1.792	0.572	3.7394	4.029	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.34	4.497	4.211	3.446	3.018	2.655	2.171	1.781	1.739
0.019	5.01E+06	1.81778121	1.817	0.611	3.7432	4.012	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.244	4.35	4.089	3.34	2.921	2.565	2.091	1.711	1.67
0.019	5.01E+06	1.842613339	1.842	0.651	3.7471	3.993	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.143	4.199	3.961	3.231	2.82	2.47	2.007	1.637	1.597
0.019	5.01E+06	1.867445469	1.867	0.697	3.7514	3.97	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	3.029	4.029	3.816	3.106	2.705	2.361	1.911	1.551	1.513
0.019	5.01E+06	1.87976563	1.879	0.719	3.7535	3.959	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.972	3.947	3.745	3.044	2.647	2.307	1.863	1.508	1.471
0.019	5.01E+06	1.892277479	1.892	0.745	3.7559	3.945	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.907	3.855	3.666	2.975	2.583	2.247	1.81	1.46	1.423
0.019	5.01E+06	1.911158919	1.911	0.785	3.7595	3.924	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.808	3.714	3.542	2.868	2.483	2.153	1.726	1.385	1.349
0.019	5.01E+06	1.917109728	1.917	0.799	3.7607	3.916	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.772	3.664	3.498	2.83	2.448	2.119	1.696	1.358	1.322
0.019	5.01E+06	1.924426675	1.924	0.816	3.7622	3.908	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.731	3.605	3.447	2.785	2.406	2.081	1.661	1.327	1.292
0.019	5.01E+06	1.942158103	1.942	0.857	3.766	3.885	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.626	3.457	3.317	2.673	2.302	1.982	1.573	1.249	1.214
0.019	5.01E+06	1.95732379	1.957	0.894	3.7694	3.865	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.535	3.331	3.205	2.575	2.211	1.897	1.497	1.18	1.147
0.019	5.01E+06	1.981434584	1.982	0.953	3.775	3.834	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.388	3.128	3.023	2.418	2.066	1.762	1.377	1.072	1.04
0.019	5.01E+06	1.992254853	1.993	0.979	3.7777	3.821	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.323	3.036	2.941	2.348	2.002	1.702	1.323	1.025	0.994
0.019	5.01E+06	2.002128363	2.003	1.003	3.7801	3.809	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.263	2.952	2.866	2.284	1.943	1.647	1.275	0.983	0.952
0.019	5.01E+06	2.027720451	2.028	1.064	3.7871	3.781	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.109	2.741	2.672	2.12	1.793	1.508	1.155	0.878	0.848
0.019	5.01E+06	2.042351723	2.042	1.099	3.7913	3.766	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.022	2.618	2.56	2.027	1.708	1.43	1.087	0.82	0.791
0.019	5.01E+06	2.043426752	2.043	1.102	3.7916	3.765	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	2.015	2.609	2.552	2.02	1.701	1.424	1.082	0.815	0.787
0.019	5.01E+06	2.068430424	2.068	1.162	3.7999	3.743	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	1.865	2.4	2.357	1.859	1.557	1.294	0.973	0.724	0.697
0.019	5.01E+06	2.092448473	2.092	1.22	3.8094	3.728	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	1.719	2.193	2.162	1.702	1.419	1.172	0.875	0.646	0.621
0.019	5.01E+06	2.101313114	2.101	1.242	3.8134	3.724	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	1.665	2.118	2.089	1.644	1.369	1.129	0.841	0.62	0.597
0.019	5.01E+06	2.119027138	2.118	1.286	3.8231	3.723	0	0	0.538	0	0	-1	0	0	6.99E-01	2.82E-01	3.38E-03	9.23E-04	8.38E-03	-1	1.91E-02	1.556	1.958	1.933	1.525	1.27	1.047	0.782	0.582	0.56
