#File generated by CMD 3 (http://stev.oapd.inaf.it/cmd) on Sun May 13 18:29:23 CEST 2018																	
#isochrones PARSEC release v1.2S + COLIBRI release "PR16," as in Marigo et al. 2017																
#Basic reference: Marigo et al. "(2017)," "ApJ," "835," 77																					
#Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)																					
#O-rich circumstellar dust ignored																										
#C-rich circumstellar dust ignored																										
#Kind of output: isochrone tables																									
#Zini	Age	Mini	Mass	logL	logTe	logg	label	McoreTP	C_O	period0	period1	pmode	Mloss	tau1m	X	Y	Xc	Xn	Xo	Cexcess	Z	mbolmag	Umag	Bmag	Vmag	Rmag	Imag	Jmag	Hmag	Kmag
0.01328	1.12E+08	0.75	0.75	-0.679	3.681	4.668	0	0	0.538	0	0	-1	1.41E-14	0	7.15E-01	2.72E-01	2.37E-03	6.47E-04	5.88E-03	-1	1.33E-02	6.468	8.503	7.808	6.827	6.24	5.768	5.093	4.532	4.464
0.01328	1.12E+08	0.799658895	0.8	-0.552	3.7004	4.646	0	0	0.538	0	0	-1	1.88E-14	0	7.15E-01	2.72E-01	2.37E-03	6.47E-04	5.88E-03	-1	1.34E-02	6.149	7.854	7.313	6.405	5.878	5.446	4.837	4.336	4.278
0.01328	1.12E+08	0.829343319	0.829	-0.478	3.7112	4.632	0	0	0.538	0	0	-1	2.22E-14	0	7.15E-01	2.72E-01	2.37E-03	6.47E-04	5.88E-03	-1	1.33E-02	5.966	7.497	7.042	6.175	5.679	5.266	4.693	4.223	4.17
0.01328	1.12E+08	0.849317789	0.849	-0.431	3.7185	4.624	0	0	0.538	0	0	-1	2.47E-14	0	7.15E-01	2.72E-01	2.37E-03	6.47E-04	5.88E-03	-1	1.33E-02	5.847	7.264	6.866	6.028	5.55	5.15	4.601	4.152	4.101
0.01328	1.12E+08	0.898976564	0.899	-0.316	3.7353	4.601	0	0	0.538	0	0	-1	3.20E-14	0	7.15E-01	2.72E-01	2.37E-03	6.47E-04	5.88E-03	-1	1.34E-02	5.561	6.727	6.457	5.687	5.25	4.879	4.382	3.977	3.933
0.01328	1.12E+08	0.948635519	0.948	-0.208	3.7501	4.576	0	0	0.538	0	0	-1	4.12E-14	0	7.15E-01	2.72E-01	2.37E-03	6.47E-04	5.87E-03	-1	1.34E-02	5.291	6.258	6.088	5.382	4.977	4.628	4.175	3.805	3.767
0.01328	1.12E+08	0.998294354	0.999	-0.101	3.7638	4.545	0	0	0.538	0	0	-1	5.32E-14	0	7.15E-01	2.71E-01	2.37E-03	6.46E-04	5.87E-03	-1	1.34E-02	5.022	5.824	5.735	5.088	4.71	4.383	3.967	3.629	3.595
0.01328	1.12E+08	1.025090694	1.025	-0.045	3.7706	4.528	0	0	0.538	0	0	-1	5.87E-14	0	7.16E-01	2.71E-01	2.37E-03	6.46E-04	5.87E-03	-1	1.33E-02	4.882	5.609	5.555	4.936	4.573	4.256	3.858	3.535	3.503
0.01328	1.12E+08	1.047953248	1.048	-0.002	3.7758	4.515	0	0	0.538	0	0	-1	6.30E-14	0	7.16E-01	2.71E-01	2.37E-03	6.46E-04	5.87E-03	-1	1.33E-02	4.774	5.448	5.419	4.822	4.468	4.16	3.775	3.463	3.434
0.01328	1.12E+08	1.097612143	1.097	0.096	3.7871	4.482	0	0	0.538	0	0	-1	7.39E-14	0	7.16E-01	2.71E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.34E-02	4.529	5.1	5.114	4.563	4.23	3.939	3.583	3.295	3.269
0.01328	1.12E+08	1.104036212	1.104	0.111	3.7888	4.477	0	0	0.538	0	0	-1	7.58E-14	0	7.16E-01	2.71E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.34E-02	4.492	5.049	5.068	4.524	4.195	3.907	3.555	3.27	3.245
0.01328	1.12E+08	1.147270918	1.147	0.19	3.7975	4.449	0	0	0.537	0	0	-1	8.55E-14	0	7.16E-01	2.71E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.33E-02	4.294	4.783	4.827	4.317	4.004	3.73	3.4	3.133	3.11
0.01328	1.12E+08	1.196929932	1.197	0.28	3.8074	4.417	0	0	0.538	0	0	-1	9.69E-14	0	7.16E-01	2.71E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.33E-02	4.07	4.495	4.556	4.084	3.79	3.531	3.225	2.978	2.958
